['16.309', '4.453']
['19.595', '5.218']
['18.693', '4.707']
['19.790', '5.246']
['19.616', '5.290']
['18.026', '4.686']
['18.539', '4.807']
['19.626', '5.463']
['20.641', '5.546']
['18.649', '4.773']
['18.470', '4.716']
['17.740', '4.720']
['16.685', '4.842']
['18.087', '4.701']
['19.247', '4.938']
['17.096', '4.935']
['17.447', '4.854']
['17.961', '4.827']
['17.972', '4.577']
['17.438', '4.771']
['20.261', '5.591']
['19.462', '5.368']
['18.868', '4.908']
['20.517', '5.401']
['20.605', '5.639']
['18.740', '5.060']
['18.623', '5.129']
['18.709', '5.082']
['19.901', '5.631']
['20.455', '5.267']
['18.526', '4.915']
['17.594', '4.943']
['17.653', '5.017']
['18.451', '5.002']
['19.798', '5.447']
['19.821', '5.261']
['17.770', '5.011']
['19.421', '5.475']
['18.262', '4.696']
['19.606', '5.433']
['20.169', '5.440']
['17.806', '4.972']
['18.749', '4.869']
['19.372', '5.360']
['20.933', '5.303']
['19.135', '5.331']
['20.850', '5.257']
['19.595', '5.365']
['18.578', '5.237']
['19.923', '5.124']
['21.058', '5.463']
['20.662', '5.348']
['16.746', '4.259']
['20.500', '5.197']
['19.152', '4.920']
['18.556', '4.715']
['17.569', '4.650']
['20.462', '5.268']
['15.851', '4.143']
['18.329', '5.045']
['20.274', '5.522']
['16.802', '4.350']
['19.826', '5.111']
['19.860', '5.105']
['18.264', '4.957']
['18.722', '4.729']
['19.620', '5.020']
['20.254', '5.276']
['18.611', '5.058']
['18.155', '4.819']
['17.613', '4.712']
['18.303', '5.055']
['17.942', '4.640']
['19.588', '5.213']
['20.604', '5.230']
['18.943', '4.882']
['18.508', '5.171']
['19.678', '5.147']
['19.181', '4.963']
['19.597', '5.212']
['19.765', '5.474']
['18.535', '4.842']
['18.207', '5.232']
['22.935', '5.864']
['17.258', '4.725']
['20.338', '5.489']
['18.170', '4.661']
['21.824', '5.747']
['20.762', '5.269']
['19.445', '5.337']
['18.231', '4.855']
['19.672', '5.416']
['18.572', '4.792']
['19.318', '5.278']
['19.949', '5.446']
['19.663', '5.039']
['19.017', '5.050']
['15.592', '4.282']
['20.460', '5.377']
['20.527', '5.177']
['18.371', '4.632']
['20.717', '5.434']
['19.961', '5.451']
['18.587', '4.704']
['17.532', '4.791']
['20.007', '5.562']
['16.945', '4.344']
['17.316', '4.850']
['17.901', '4.897']
['19.601', '5.449']
['18.711', '4.775']
['19.086', '5.377']
['20.539', '5.101']
['18.085', '4.553']
['20.630', '5.144']
['22.054', '5.636']
['16.514', '4.373']
['18.659', '4.809']
['21.452', '5.294']
['21.847', '5.792']
['20.590', '5.187']
['19.800', '5.142']
['18.276', '4.599']
['19.601', '5.443']
['20.492', '5.307']
['17.694', '4.483']
['18.767', '4.808']
['20.117', '5.429']
['20.740', '5.317']
['20.329', '5.579']
['16.242', '4.571']
['17.767', '4.949']
['20.652', '5.167']
['19.273', '5.284']
['20.484', '6.184']
['20.865', '5.337']
['17.707', '4.855']
['18.071', '4.783']
['18.016', '5.056']
['18.595', '4.621']
['18.969', '4.820']
['18.908', '4.906']
['17.106', '4.584']
['20.691', '5.450']
['17.264', '4.523']
['16.817', '4.259']
['17.147', '4.694']
['20.776', '5.290']
['19.677', '5.279']
['20.747', '5.217']
['20.447', '5.200']
['20.970', '5.372']
['15.811', '4.344']
['17.278', '4.751']
['17.604', '4.787']
['19.461', '5.003']
['20.875', '5.364']
['17.522', '4.893']
['19.849', '5.374']
['20.348', '5.304']
['19.582', '5.260']
['20.436', '5.378']
['17.405', '4.894']
['17.356', '4.778']
['18.277', '4.785']
['18.169', '4.639']
['20.353', '5.220']
['19.667', '5.639']
['20.158', '5.133']
['18.600', '4.780']
['20.107', '5.526']
['20.750', '5.282']
['19.415', '5.114']
['20.469', '5.597']
['21.616', '5.614']
['18.809', '4.918']
['20.487', '5.486']
['17.965', '4.861']
['19.843', '5.145']
['17.638', '4.877']
['15.847', '4.476']
['19.479', '5.404']
['20.753', '5.286']
['20.284', '5.509']
['19.572', '4.926']
['18.263', '4.689']
['18.220', '4.797']
['19.997', '5.173']
['20.625', '5.502']
['19.623', '5.180']
['19.985', '5.547']
['19.694', '5.386']
['20.379', '5.028']
['20.387', '5.468']
['18.061', '4.998']
['20.180', '5.099']
['19.599', '5.455']
['18.325', '4.537']
['16.804', '4.671']
['20.079', '5.342']
['18.122', '4.776']
['18.346', '4.541']
['18.298', '4.799']
['18.199', '4.802']
['20.527', '5.289']
['18.332', '4.937']
['19.186', '5.070']
['18.502', '4.899']
['20.069', '5.156']
['17.687', '4.830']
['17.756', '4.656']
['19.465', '5.102']
['17.750', '4.557']
['18.314', '4.636']
['18.105', '4.636']
['19.141', '5.095']
['15.792', '4.314']
['19.415', '5.244']
['17.775', '4.927']
['18.812', '4.619']
['19.674', '5.343']
['18.048', '5.005']
['20.068', '5.467']
['20.778', '5.126']
['19.552', '5.146']
['18.655', '5.216']
['19.577', '5.424']
['18.733', '4.769']
['18.793', '4.827']
['20.428', '5.453']
['19.579', '5.245']
['19.985', '4.766']
['20.845', '5.217']
['19.795', '5.046']
['19.704', '5.410']
['15.967', '4.233']
['18.103', '4.593']
['17.782', '4.845']
['17.999', '4.554']
['17.539', '4.785']
['17.955', '5.056']
['19.002', '5.030']
['19.763', '4.897']
['19.520', '5.144']
['17.697', '4.374']
['17.284', '4.732']
['15.949', '4.478']
['17.808', '4.889']
['16.347', '4.624']
['19.630', '5.091']
['20.286', '5.507']
['16.212', '4.597']
['18.785', '4.904']
['17.788', '4.883']
['18.722', '5.274']
['19.911', '5.143']
['17.889', '4.711']
['17.557', '4.426']
['20.554', '5.133']
['20.224', '5.136']
['20.525', '5.194']
['18.575', '4.703']
['20.162', '5.252']
['16.075', '4.492']
['17.287', '4.594']
['20.513', '5.400']
['19.170', '4.909']
['19.766', '5.230']
['19.996', '5.420']
['17.702', '4.628']
['19.880', '5.489']
['20.317', '5.158']
['20.204', '5.150']
['19.351', '5.235']
['20.520', '5.310']
['20.765', '5.431']
['20.330', '5.532']
['20.423', '5.401']
['16.593', '4.517']
['20.731', '5.217']
['20.777', '5.257']
['19.821', '5.207']
['20.233', '5.514']
['19.099', '5.199']
['18.641', '4.691']
['18.660', '4.676']
['18.812', '4.751']
['19.474', '5.288']
['18.610', '4.630']
['19.484', '5.164']
['18.290', '4.625']
['21.560', '5.834']
['17.221', '4.748']
['19.799', '5.022']
['20.456', '5.123']
['19.327', '5.215']
['19.315', '5.094']
['19.936', '5.338']
['18.694', '4.883']
['19.041', '5.306']
['19.690', '5.469']
['19.698', '5.215']
['20.830', '5.497']
['16.938', '4.571']
['19.783', '5.207']
['21.196', '5.353']
['20.356', '5.214']
['17.364', '4.786']
['17.478', '4.824']
['17.442', '4.529']
['19.856', '5.455']
['20.837', '5.384']
['20.235', '5.472']
['18.452', '4.636']
['19.875', '5.020']
['17.907', '4.885']
['17.319', '4.731']
['16.236', '4.125']
['17.296', '4.777']
['19.476', '5.261']
['19.506', '5.153']
['17.989', '4.571']
['20.755', '5.368']
['20.713', '5.211']
['17.721', '4.956']
['19.464', '4.891']
['20.217', '5.235']
['19.961', '5.035']
['18.104', '4.768']
['17.440', '4.772']
['17.947', '4.963']
['19.902', '5.427']
['19.946', '5.071']
['20.132', '5.400']
['20.410', '5.214']
['20.266', '5.488']
['19.197', '5.123']
['15.135', '4.260']
['18.389', '4.573']
['16.838', '4.397']
['16.963', '4.499']
['19.762', '5.425']
['20.882', '5.284']
['19.605', '5.017']
['20.636', '5.356']
['17.415', '4.567']
['20.249', '5.069']
['20.030', '5.584']
['20.325', '5.288']
['20.026', '5.482']
['18.516', '4.621']
['19.479', '5.152']
['18.031', '4.571']
['18.336', '4.662']
['17.966', '4.808']
['18.610', '4.651']
['19.541', '5.274']
['16.237', '4.085']
['20.439', '5.062']
['18.026', '4.750']
['20.252', '5.276']
['20.430', '5.124']
['20.465', '5.095']
['19.778', '4.941']
['19.790', '5.309']
['20.561', '5.280']
['19.697', '5.170']
['20.161', '5.459']
['18.001', '4.809']
['20.820', '5.246']
['18.517', '5.023']
['19.140', '5.269']
['18.340', '4.942']
['19.813', '5.157']
['17.549', '4.940']
['20.620', '5.426']
['19.643', '5.327']
['20.800', '5.902']
['18.208', '4.927']
['20.800', '5.697']
['19.818', '5.485']
['20.064', '5.211']
['18.390', '4.761']
['20.388', '5.203']
['20.854', '5.318']
['20.607', '5.426']
['17.437', '4.896']
['18.355', '4.841']
['20.692', '5.265']
['19.199', '5.347']
['18.161', '4.658']
['20.627', '5.391']
['19.833', '5.203']
['16.904', '4.656']
['19.539', '5.438']
['19.837', '5.110']
['20.804', '5.272']
['17.402', '4.564']
['19.291', '5.173']
['18.264', '4.554']
['18.118', '4.658']
['17.593', '4.445']
['20.369', '5.188']
['19.472', '5.191']
['18.452', '5.203']
['16.632', '4.379']
['18.617', '4.889']
['19.422', '5.629']
['18.483', '4.739']
['19.031', '5.171']
['18.478', '4.835']
['20.135', '5.406']
['17.552', '4.482']
['19.471', '5.246']
['18.500', '4.749']
['18.729', '4.773']
['19.704', '5.496']
['19.372', '5.173']
['18.952', '5.269']
['20.021', '5.178']
['20.308', '5.217']
['19.568', '5.001']
['20.585', '5.308']
['19.571', '5.264']
['16.150', '4.589']
['18.452', '4.539']
['17.878', '4.474']
['16.381', '4.046']
['20.428', '5.245']
['18.211', '4.937']
['18.256', '4.593']
['20.614', '5.222']
['17.348', '4.699']
['15.807', '4.454']
['18.528', '5.114']
['19.777', '5.397']
['19.567', '5.090']
['17.319', '4.969']
['19.669', '5.385']
['18.834', '5.093']
['20.372', '5.525']
['20.674', '5.573']
['18.402', '4.692']
['19.688', '4.992']
['20.025', '5.503']
['19.774', '5.153']
['20.493', '5.135']
['20.772', '5.564']
['20.872', '5.445']
['21.163', '5.727']
['17.517', '4.988']
['20.521', '5.042']
['20.631', '5.576']
['20.285', '5.559']
['17.697', '4.590']
['17.945', '4.685']
['20.774', '5.363']
['19.106', '4.843']
['18.356', '4.726']
['16.589', '4.634']
['18.572', '5.020']
['18.793', '5.416']
['18.951', '5.059']
['18.137', '4.696']
['17.541', '4.640']
['20.514', '5.572']
['20.694', '5.264']
['17.626', '4.708']
['18.773', '5.221']
['19.981', '5.472']
['18.117', '4.547']
['20.327', '5.513']
['19.371', '5.080']
['17.774', '4.851']
['17.957', '4.763']
['20.548', '5.668']
['20.652', '5.205']
['15.294', '4.042']
['19.470', '5.228']
['19.927', '5.442']
['20.799', '5.206']
['20.052', '5.532']
['18.175', '4.799']
['18.786', '5.290']
['17.669', '5.016']
['20.407', '5.541']
['17.721', '4.709']
['18.767', '4.872']
['20.960', '5.436']
['18.185', '4.715']
['20.769', '5.128']
['18.783', '4.883']
['20.192', '5.433']
['20.146', '4.999']
['16.189', '4.568']
['18.205', '4.763']
['20.839', '5.418']
['20.773', '5.503']
['19.677', '5.554']
['16.381', '4.425']
['20.534', '5.285']
['19.411', '5.044']
['20.609', '5.469']
['18.110', '4.768']
['17.939', '4.604']
['20.746', '5.390']
['21.897', '5.992']
['19.000', '5.317']
['20.734', '5.267']
['17.570', '4.913']
['18.195', '4.675']
['16.082', '4.389']
['17.948', '5.052']
['20.746', '5.428']
['18.024', '4.597']
['16.564', '4.324']
['17.214', '4.689']
['20.335', '5.192']
['20.851', '5.398']
['20.340', '5.070']
['20.733', '5.449']
['17.496', '4.871']
['21.127', '6.075']
['16.489', '4.842']
['20.298', '5.277']
['18.598', '5.019']
['17.519', '4.480']
['19.568', '5.351']
['21.170', '5.636']
['17.659', '4.948']
['18.907', '4.997']
['16.441', '4.151']
['19.345', '5.249']
['17.994', '4.554']
['17.714', '4.955']
['20.003', '5.228']
['20.347', '5.177']
['19.699', '5.115']
['20.293', '5.262']
['20.450', '5.501']
['19.261', '5.347']
['19.065', '5.268']
['17.788', '4.634']
['16.384', '4.005']
['20.459', '5.325']
['19.343', '5.171']
['15.878', '3.947']
['18.339', '4.990']
['19.766', '5.232']
['16.994', '4.646']
['17.444', '4.832']
['20.348', '5.313']
['20.667', '5.282']
['18.556', '4.720']
['18.358', '5.041']
['16.179', '4.292']
['19.726', '5.200']
['18.920', '4.817']
['20.359', '5.194']
['20.234', '5.125']
['17.960', '4.936']
['15.762', '4.364']
['18.157', '4.582']
['18.455', '4.811']
['19.367', '5.278']
['15.936', '4.033']
['17.777', '4.881']
['20.286', '5.421']
['20.560', '5.223']
['20.619', '5.363']
['16.675', '4.486']
['17.969', '4.748']
['16.217', '4.438']
['18.363', '4.440']
['19.340', '4.921']
['17.652', '4.831']
['20.458', '5.324']
['17.391', '4.840']
['19.088', '5.035']
['16.297', '4.158']
['19.929', '5.529']
['19.170', '5.220']
['20.186', '5.447']
['20.784', '5.215']
['17.454', '4.579']
['19.408', '5.260']
['17.597', '4.901']
['18.195', '4.811']
['20.151', '5.544']
['20.355', '5.302']
['17.641', '4.362']
['15.477', '3.981']
['20.695', '5.376']
['17.851', '4.964']
['20.103', '5.417']
['19.732', '5.352']
['20.823', '5.751']
['20.940', '5.237']
['19.838', '5.114']
['18.559', '4.885']
['20.239', '5.431']
['18.222', '4.987']
['18.490', '5.019']
['15.613', '4.161']
['19.653', '5.223']
['20.124', '5.496']
['20.759', '5.353']
['19.588', '5.369']
['19.219', '4.848']
['19.887', '5.074']
['19.639', '5.254']
['17.984', '4.657']
['22.588', '5.932']
['21.117', '5.729']
['18.854', '4.860']
['17.896', '4.670']
['17.932', '4.692']
['18.754', '5.197']
['17.672', '4.976']
['18.155', '4.922']
['18.847', '4.900']
['20.527', '5.203']
['18.018', '4.806']
['20.002', '5.190']
['21.370', '5.487']
['19.843', '5.580']
['19.490', '5.071']
['20.671', '5.549']
['19.515', '5.272']
['18.503', '4.684']
['20.659', '5.229']
['19.098', '5.174']
['17.741', '4.821']
['20.430', '5.266']
['20.252', '5.065']
['19.692', '5.460']
['20.252', '5.298']
['20.938', '5.235']
['19.652', '5.106']
['17.318', '4.254']
['17.662', '4.755']
['17.815', '4.868']
['20.803', '5.453']
['15.831', '4.442']
['17.481', '4.661']
['20.300', '5.412']
['18.595', '4.896']
['17.291', '4.816']
['20.318', '5.426']
['19.593', '5.260']
['20.464', '5.176']
['17.411', '4.901']
['17.843', '4.875']
['17.479', '4.819']
['17.388', '4.794']
['18.389', '5.012']
['19.579', '5.238']
['17.497', '4.821']
['17.696', '4.847']
['19.836', '5.195']
['20.848', '5.254']
['19.745', '5.216']
['17.004', '4.308']
['19.756', '5.419']
['18.511', '4.674']
['18.162', '4.604']
['20.112', '4.917']
['20.735', '5.136']
['15.559', '4.300']
['18.383', '4.879']
['20.556', '5.157']
['17.015', '4.413']
['21.013', '5.301']
['19.697', '5.115']
['20.114', '5.089']
['17.716', '4.827']
['17.020', '4.490']
['19.829', '5.048']
['18.417', '4.552']
['17.916', '4.621']
['20.190', '5.370']
['19.399', '4.854']
['18.538', '4.679']
['17.309', '4.596']
['19.674', '5.190']
['17.939', '4.733']
['19.616', '5.301']
['18.525', '4.683']
['19.577', '5.281']
['19.926', '5.226']
['19.258', '5.241']
['18.723', '5.015']
['20.889', '5.322']
['22.419', '5.703']
['18.705', '4.977']
['20.925', '5.208']
['21.019', '5.404']
['19.901', '5.471']
['20.722', '5.180']
['17.905', '4.810']
['18.562', '5.024']
['18.082', '4.697']
['19.807', '5.127']
['20.754', '5.393']
['19.737', '5.215']
['17.823', '4.929']
['16.217', '4.257']
['19.137', '4.873']
['17.706', '5.028']
['18.893', '4.836']
['19.816', '5.190']
['20.744', '5.417']
['17.790', '4.843']
['17.266', '4.867']
['20.139', '5.403']
['15.890', '4.494']
['19.918', '5.096']
['20.671', '5.208']
['20.159', '5.516']
['17.655', '5.023']
['15.072', '3.945']
['17.631', '4.557']
['20.128', '5.079']
['20.787', '5.371']
['19.910', '5.309']
['19.113', '5.224']
['15.726', '4.177']
['17.435', '4.830']
['17.323', '4.695']
['17.445', '4.937']
['20.218', '5.145']
['20.468', '5.200']
['17.465', '4.599']
['20.371', '5.455']
['18.058', '4.956']
['18.265', '4.746']
['17.630', '4.684']
['20.537', '5.508']
['18.767', '4.805']
['20.820', '5.423']
['18.343', '4.786']
['20.835', '5.350']
['17.243', '4.820']
['17.944', '4.551']
['19.655', '5.401']
['20.815', '5.283']
['17.523', '4.833']
['17.278', '4.801']
['19.987', '5.170']
['19.536', '5.214']
['19.688', '5.397']
['20.512', '5.539']
['17.017', '4.481']
['16.812', '4.437']
['15.740', '4.178']
['20.637', '5.312']
['17.194', '4.747']
['20.670', '5.503']
['22.166', '5.716']
['20.697', '5.137']
['19.267', '5.186']
['18.413', '4.511']
['17.790', '4.925']
['20.696', '5.248']
['19.668', '4.931']
['17.157', '4.526']
['19.156', '5.274']
['21.016', '5.172']
['19.405', '4.941']
['20.375', '4.967']
['15.747', '4.427']
['20.451', '5.336']
['17.335', '4.635']
['20.491', '5.075']
['17.654', '4.573']
['19.657', '5.315']
['16.423', '4.123']
['18.132', '4.527']
['19.614', '5.052']
['19.208', '5.104']
['19.723', '5.095']
['19.090', '4.781']
['18.687', '5.197']
['18.135', '4.810']
['19.531', '5.085']
['18.564', '5.080']
['18.901', '4.855']
['17.543', '4.826']
['18.809', '4.631']
['17.332', '4.708']
['19.546', '5.312']
['19.529', '5.335']
['19.563', '5.206']
['18.879', '4.582']
['20.118', '5.134']
['18.647', '4.621']
['20.683', '5.394']
['19.522', '4.998']
['18.417', '4.980']
['20.441', '5.423']
['20.636', '5.486']
['20.664', '5.194']
['17.038', '4.749']
['17.365', '4.800']
['18.085', '4.802']
['17.978', '4.669']
['17.995', '4.528']
['18.018', '4.367']
['17.133', '4.424']
['17.498', '4.814']
['19.840', '5.235']
['19.740', '5.406']
['18.539', '4.765']
['20.727', '5.219']
['20.186', '5.183']
['17.481', '4.737']
['20.111', '5.181']
['18.191', '4.466']
['20.078', '5.409']
['19.969', '5.013']
['17.818', '4.883']
['17.207', '4.726']
['15.509', '4.085']
['18.579', '4.995']
['19.287', '4.939']
['18.151', '4.555']
['18.638', '4.677']
['19.535', '5.276']
['15.750', '4.412']
['18.079', '4.884']
['19.255', '5.197']
['20.212', '5.059']
['16.554', '4.335']
['19.604', '5.405']
['18.210', '4.834']
['20.761', '5.255']
['18.588', '4.658']
['15.936', '4.039']
['18.237', '4.553']
['20.524', '5.268']
['20.447', '5.398']
['19.030', '5.062']
['19.654', '5.084']
['19.424', '5.391']
['18.046', '4.519']
['20.421', '5.175']
['18.891', '5.230']
['16.995', '4.671']
['19.568', '5.210']
['18.432', '4.809']
['18.403', '4.896']
['18.991', '5.223']
['17.475', '4.730']
['17.507', '4.923']
['22.261', '5.974']
['17.464', '4.557']
['17.413', '4.299']
['16.953', '4.207']
['21.716', '5.421']
['20.403', '5.215']
['17.680', '4.696']
['17.539', '4.700']
['19.860', '5.453']
['20.829', '5.277']
['20.296', '5.278']
['20.808', '5.267']
['20.643', '5.215']
['19.146', '5.341']
['18.629', '4.874']
['19.568', '5.252']
['17.520', '4.909']
['17.372', '4.717']
['18.029', '4.855']
['20.171', '5.038']
['20.789', '5.219']
['18.358', '4.502']
['18.356', '4.554']
['20.600', '5.094']
['22.231', '5.857']
['18.364', '4.731']
['20.216', '5.064']
['20.934', '5.113']
['19.695', '4.942']
['18.412', '4.429']
['19.920', '4.971']
['19.597', '4.813']
['17.278', '4.678']
['16.811', '4.240']
['20.511', '5.072']
['17.256', '4.405']
['17.838', '4.557']
['18.489', '4.743']
['20.439', '5.097']
['18.208', '4.922']
['16.502', '4.128']
['19.552', '4.936']
['19.122', '5.198']
['21.325', '5.454']
['18.906', '4.826']
['21.567', '5.703']
['17.457', '4.762']
['19.653', '5.054']
['20.531', '5.215']
['20.648', '5.155']
['18.427', '5.128']
['19.511', '5.175']
['20.193', '5.169']
['19.519', '5.345']
['20.103', '5.385']
['16.043', '4.595']
['17.543', '4.526']
['20.290', '4.970']
['19.163', '5.189']
['20.758', '5.228']
['18.230', '4.546']
['18.855', '4.683']
['19.397', '4.984']
['20.455', '5.421']
['15.460', '4.092']
['18.275', '4.785']
['19.018', '5.156']
['20.728', '5.202']
['19.738', '5.067']
['19.921', '5.436']
['17.288', '4.694']
['17.928', '4.575']
['17.536', '4.625']
['20.520', '5.132']
['17.965', '4.560']
['18.090', '4.613']
['19.679', '5.176']
['18.675', '4.813']
['20.084', '5.153']
['18.719', '5.022']
['19.601', '5.332']
['20.531', '5.393']
['19.739', '5.459']
['19.717', '5.188']
['20.608', '5.206']
['17.958', '5.129']
['20.361', '5.466']
['17.862', '4.783']
['18.961', '4.692']
['18.550', '5.096']
['15.761', '4.281']
['17.598', '5.045']
['16.575', '4.203']
['20.457', '5.331']
['18.122', '4.596']
['18.359', '4.844']
['19.318', '5.087']
['18.918', '5.319']
['20.852', '5.109']
['19.036', '4.831']
['15.816', '4.166']
['17.735', '4.615']
['20.223', '5.452']
['20.819', '5.251']
['18.154', '4.602']
['16.912', '4.266']
['16.219', '4.323']
['20.617', '5.283']
['19.744', '5.186']
['17.759', '4.641']
['20.075', '4.922']
['19.641', '5.339']
['20.458', '5.433']
['20.474', '5.454']
['17.250', '4.743']
['19.956', '5.200']
['19.643', '5.350']
['20.947', '5.261']
['19.601', '5.090']
['17.649', '4.509']
['19.487', '5.254']
['17.035', '4.304']
['20.081', '5.460']
['18.491', '4.730']
['18.769', '5.071']
['16.601', '4.212']
['17.551', '4.582']
['20.196', '5.092']
['17.528', '4.639']
['18.293', '4.655']
['20.219', '5.539']
['19.764', '5.140']
['16.174', '4.509']
['19.929', '5.364']
['16.397', '4.293']
['18.074', '4.495']
['20.466', '5.135']
['38.433', '12.080']
['20.028', '5.401']
['18.947', '4.820']
['20.145', '5.075']
['20.718', '5.452']
['17.395', '4.798']
['19.761', '5.234']
['18.507', '4.618']
['18.843', '5.122']
['20.654', '5.108']
['20.602', '5.674']
['17.084', '4.714']
['17.763', '4.410']
['19.865', '5.377']
['18.770', '5.285']
['15.538', '4.360']
['17.755', '4.633']
['20.430', '5.480']
['22.558', '5.689']
['17.023', '4.459']
['20.316', '5.116']
['17.647', '4.839']
['20.685', '5.399']
['19.742', '5.289']
['20.841', '5.292']
['15.514', '4.286']
['17.314', '4.639']
['18.174', '4.812']
['18.345', '4.612']
['17.429', '4.666']
['19.721', '5.190']
['19.827', '5.088']
['18.498', '4.699']
['20.163', '5.459']
['19.645', '5.369']
['20.376', '5.498']
['17.930', '4.885']
['17.891', '4.481']
['20.221', '5.226']
['19.150', '5.166']
['18.465', '4.770']
['17.347', '4.773']
['20.960', '5.236']
['19.981', '5.430']
['20.298', '5.332']
['18.339', '4.816']
['18.591', '4.972']
['18.371', '4.607']
['20.616', '5.240']
['20.317', '5.241']
['20.294', '5.072']
['19.513', '5.341']
['18.264', '4.554']
['20.731', '5.231']
['20.754', '5.145']
['19.480', '5.109']
['17.612', '4.373']
['20.502', '5.000']
['15.203', '4.158']
['19.436', '5.184']
['20.703', '5.262']
['17.627', '4.837']
['19.979', '5.342']
['16.835', '4.447']
['20.620', '5.358']
['20.669', '5.093']
['20.195', '5.094']
['16.868', '4.313']
['20.734', '5.355']
['20.203', '4.984']
['17.466', '4.579']
['19.472', '5.024']
['17.476', '4.648']
['20.096', '4.996']
['19.665', '5.527']
['20.476', '5.107']
['17.961', '4.458']
['20.311', '5.047']
['19.141', '4.896']
['20.646', '5.331']
['17.541', '4.211']
['19.509', '5.357']
['17.465', '4.781']
['20.642', '4.962']
['20.433', '5.044']
['18.050', '4.831']
['17.184', '4.580']
['19.761', '4.970']
['19.334', '5.074']
['18.498', '4.629']
['17.351', '4.560']
['19.283', '5.130']
['20.460', '5.236']
['20.167', '5.423']
['16.439', '4.055']
['17.715', '4.507']
['15.542', '4.155']
['19.455', '5.172']
['18.572', '4.659']
['17.827', '4.449']
['17.392', '4.530']
['17.557', '4.835']
['20.328', '5.206']
['19.393', '5.257']
['20.610', '5.129']
['20.331', '5.321']
['16.697', '4.359']
['17.214', '4.576']
['18.216', '4.814']
['17.310', '4.557']
['19.499', '5.332']
['17.360', '4.683']
['19.483', '5.047']
['17.900', '4.414']
['17.584', '4.560']
['20.069', '5.035']
['17.659', '4.512']
['21.519', '5.845']
['17.828', '4.474']
['16.218', '4.395']
['19.338', '5.234']
['18.158', '4.986']
['18.050', '4.536']
['15.165', '4.214']
['17.354', '4.633']
['19.123', '5.183']
['20.302', '5.362']
['19.185', '5.106']
['16.713', '4.658']
['17.735', '4.425']
['19.906', '5.379']
['18.255', '4.766']
['17.757', '4.563']
['18.588', '4.671']
['18.091', '4.770']
['20.044', '5.033']
['17.237', '4.766']
['18.275', '4.930']
['19.567', '5.131']
['18.052', '4.605']
['19.228', '4.914']
['20.414', '5.071']
['16.524', '4.133']
['16.185', '4.112']
['20.681', '5.253']
['18.148', '4.901']
['19.541', '5.021']
['19.921', '5.087']
['19.407', '5.262']
['20.355', '5.480']
['17.453', '4.885']
['17.337', '4.813']
['18.701', '4.745']
['18.778', '4.939']
['19.503', '5.184']
['19.475', '5.208']
['17.254', '4.643']
['18.155', '4.581']
['20.336', '5.065']
['20.697', '5.123']
['18.003', '4.665']
['16.451', '4.128']
['19.183', '5.081']
['20.203', '5.416']
['17.415', '4.804']
['20.816', '5.369']
['19.789', '4.965']
['17.835', '4.709']
['17.729', '4.828']
['19.576', '5.374']
['19.489', '5.249']
['19.231', '5.227']
['16.800', '4.245']
['18.388', '5.029']
['18.189', '4.692']
['19.797', '5.327']
['17.316', '4.697']
['20.641', '5.125']
['17.016', '4.650']
['18.163', '4.403']
['20.503', '5.076']
['18.099', '4.750']
['19.881', '5.139']
['19.266', '5.178']
['17.576', '4.597']
['19.917', '4.953']
['19.987', '5.314']
['19.641', '5.420']
['20.624', '5.119']
['17.985', '4.655']
['20.688', '5.150']
['20.093', '5.017']
['19.456', '5.331']
['18.584', '4.878']
['19.992', '5.115']
['18.695', '4.666']
['20.327', '5.065']
['19.481', '5.308']
['19.492', '5.277']
['20.136', '5.423']
['17.389', '4.246']
['20.861', '5.760']
['19.065', '4.970']
['17.786', '4.553']
['20.768', '5.240']
['19.657', '5.297']
['19.975', '5.061']
['20.484', '5.367']
['20.861', '5.280']
['20.589', '5.146']
['18.868', '5.124']
['18.662', '4.618']
['19.844', '5.338']
['20.512', '5.463']
['19.814', '5.097']
['17.700', '4.592']
['19.558', '5.360']
['19.600', '5.342']
['18.944', '4.850']
['18.433', '4.829']
['19.666', '5.309']
['19.536', '5.372']
['18.514', '4.813']
['19.065', '5.174']
['20.457', '5.360']
['17.643', '4.492']
['17.505', '4.628']
['20.579', '5.302']
['19.926', '4.997']
['19.400', '5.267']
['20.603', '5.450']
['20.865', '5.757']
['20.627', '5.394']
['18.410', '4.641']
['20.492', '4.942']
['17.352', '4.700']
['19.639', '4.973']
['18.180', '4.636']
['20.144', '5.002']
['18.215', '4.736']
['18.210', '4.555']
['20.034', '5.119']
['17.625', '4.895']
['17.785', '4.601']
['18.978', '4.966']
['20.584', '5.282']
['18.527', '4.703']
['19.618', '5.258']
['18.039', '4.808']
['19.781', '5.414']
['18.330', '4.506']
['20.582', '5.253']
['18.757', '4.947']
['19.582', '5.044']
['16.169', '4.139']
['20.696', '5.167']
['19.099', '5.171']
['17.582', '4.561']
['19.371', '5.332']
['20.690', '5.199']
['17.146', '4.613']
['17.802', '4.860']
['22.432', '5.639']
['19.935', '5.369']
['20.768', '5.326']
['15.587', '4.341']
['20.919', '5.670']
['17.306', '4.764']
['18.048', '5.860']
['22.427', '6.016']
['16.513', '4.145']
['16.965', '4.531']
['19.749', '5.134']
['18.810', '4.837']
['20.292', '5.545']
['20.318', '5.173']
['16.053', '4.538']
['16.695', '4.641']
['16.817', '4.641']
['19.057', '4.804']
['18.710', '4.951']
