index#1:,index#2:,index#3:,index#4:,index#5:,index#6:,index#7:,index#8:,index#9:,index#10:,index#11:,index#12:,index#13:,index#14:,index#15:,index#16:,index#17:,index#18:,index#19:,index#20:,index#21:,index#22:,index#23:,index#24:,index#25:,index#26:,index#27:,index#28:,index#29:,index#30:,index#31:,index#32:,index#33:,index#34:,index#35:,index#36:,index#37:,index#38:,index#39:,index#40:,index#41:,index#42:,index#43:,index#44:,index#45:,index#46:,index#47:,index#48:,index#49:,index#50:,index#51:,index#52:,index#53:,index#54:,index#55:,index#56:,index#57:,index#58:,index#59:,index#60:,index#61:,index#62:,index#63:,index#64:
27.019,27.203,27.203,26.926,26.926,27.295,25.495,26.401,25.08,25.08,24.352,23.409,23.409,22.472,21.19,20.248,20.248,19.313,18.385,17.464,17.464,16.553,15.652,16.125,15.264,15.264,14.213,14.213,14.866,14.142,13.454,14.213,14.422,13.601,14.422,14.422,15.264,14.765,14.318,14.318,14.318,13.928,14.866,14.866,14.866,13.601,14.56,14.56,14.56,15.297,14.142,14.56,0,0,0,0,0,0,0,0,0,0,0,0
30.676,27.857,28.16,26.926,29.833,29.275,27.166,27.074,26,25.02,25.02,24,23,23,22.023,21,20,20,19.026,19.026,18.028,18.111,17.117,17.263,16.279,16.279,15.811,14.866,15.232,15.232,14.765,15.652,16.125,15.811,15.62,15.811,15.62,14.142,15.556,16.971,16.279,16.279,15.62,16.279,15.62,16.401,15.62,15.811,16.401,15.811,15.811,15.811,0,0,0,0,0,0,0,0,0,0,0,0
26.401,28.302,27.459,28.653,26.833,28.636,27.313,26.926,25.632,24.352,25,24.042,22.804,21.84,21.84,20.881,20.881,18.974,18.974,18.385,18.385,17.464,16.553,16.553,16.125,16.125,15.811,15,14.866,14.866,14.142,14.866,15,14.213,15,15,14.422,15.264,14.765,15.652,14.765,15.652,13.928,15.232,14.866,14.866,14.866,14.56,14.56,14.56,14.56,14.56,0,0,0,0,0,0,0,0,0,0,0,0
30.017,31.016,30.017,30.15,30.265,29.428,29.428,28.636,27.893,26.926,26.249,25.298,25.298,24.352,23.087,22.136,22.136,20.881,19.647,19.416,19.416,18.248,18.248,17.117,17.029,17.029,17.029,16.031,16.125,16.279,16.492,15.524,15.811,16.155,17.088,16.155,16.553,16.553,16.125,17.493,17.493,17.205,16.643,17.205,17.205,17.205,17.029,17.029,17.029,16.279,17.029,16.279,0,0,0,0,0,0,0,0,0,0,0,0
30.806,31.064,30.529,30.887,30.414,30.871,29.547,28.792,28.792,27.514,27.514,26.249,25.298,24.352,24.352,23.087,22.472,20.248,20.616,20.248,20.248,18.788,17.889,18.028,17.205,18.028,17.029,16.279,16.279,16.279,16.401,16.401,16.401,16.643,16.643,16.643,16.553,16.553,16.155,17.464,17.088,18.028,16.763,17.72,16.763,17.72,17.464,17.464,17.263,17.117,17.263,17.117,0,0,0,0,0,0,0,0,0,0,0,0
31.064,32.249,32.388,31.575,31.78,31.048,30.083,29.732,28.46,28.792,27.313,27.313,26.401,26,24.166,24.698,22.847,22.472,21.19,21.19,19.925,19.647,19.647,18.439,18.248,18.248,17.117,17,17.029,17.029,17.117,16.125,16.279,16.279,16.492,17.72,16.763,17.088,17.088,17.088,17.464,17.889,17,17,17.493,17,17.493,17.205,16.643,17.205,17.205,17.205,0,0,0,0,0,0,0,0,0,0,0,0
25.02,25.02,23.087,24.083,24.187,24.331,22.561,22.804,22.804,21.84,20.881,20.881,19.925,19.925,18.682,18.028,17.088,16.763,15.524,15.524,15.524,14.318,14.142,14.036,14.036,13.038,13,13.038,13.153,12.166,12.369,12.369,12.649,11.705,13,13.928,13.416,13.416,13.038,13.038,13.892,13.892,13.038,13.601,13.601,13.601,13.601,13.454,13.454,13.454,13.454,13.454,0,0,0,0,0,0,0,0,0,0,0,0
30.676,28.862,31.385,27.514,29.967,28.653,27.459,26.926,25.807,26.077,25.239,24.413,23.022,22.204,21.401,22.204,19.416,20,19.416,18.028,18.868,17.493,17,16.553,15.652,16.155,15.811,15.524,14.318,15.297,15.133,15.133,14.142,15.033,15,15,15.033,15.033,15.133,15.133,16.279,15.133,15.297,15.297,15.524,16.492,15.524,14.56,14.56,14.866,14.866,14.866,0,0,0,0,0,0,0,0,0,0,0,0
30.414,31.064,30.806,31.401,30.61,31.89,29.698,29,28.32,27.586,26.907,26.907,25.495,24.083,24.207,23.431,22.672,21.26,21.26,20.518,19.105,18.385,18.385,17.804,17.205,17.205,16.643,17,16.553,15.232,15.811,16.155,16.763,15.524,15.297,16.279,17.117,17.029,16.031,17.117,17.029,17,16,16.031,17,16,16.031,16.125,16.125,16.492,16.279,16.279,0,0,0,0,0,0,0,0,0,0,0,0
28.425,28.32,28.284,28.32,28.425,27.659,27.203,26.627,26.627,25.239,24.698,23.324,23.324,21.954,21.095,21.095,20.248,18.868,18.601,18.601,17.804,17.029,17.029,16.279,16.279,15.62,15,15,15.264,15.264,15.652,15.232,15.232,14.866,13.928,14.866,14.56,16.279,15.297,15.297,15.297,16.125,16.031,16.031,15.033,16,16,16.031,16,16.031,16.031,16.031,0,0,0,0,0,0,0,0,0,0,0,0
24.515,25.71,25,27.203,25.632,26,24.166,24.166,23.707,22.825,21.954,21.954,21.095,20.591,20.591,19.723,18.358,17.889,17.889,16.553,16.553,16.553,15.232,15.232,14.866,14.56,14.142,13.153,14.142,13.038,14,13,13.038,14.142,12.166,14.036,13.153,14.318,13.601,13.601,13.601,14.866,13,13.928,14.318,14.318,13.416,13.892,13.416,13.416,13.892,13.892,0,0,0,0,0,0,0,0,0,0,0,0
29.833,30.414,30.265,30.15,30.067,29.017,28.018,28.018,27.074,28.071,26.173,25.179,25.179,24.187,23.195,22.204,22.204,21.095,20.1,20.1,19.026,18.028,18,18,17.029,17.029,16.279,16.492,15.524,15.524,15.232,15.232,15.232,15.232,16.125,17,16.125,15.811,15.811,15.811,16.401,16.401,15.62,15.62,15.62,16.279,16.279,16.279,16.971,16.279,15.62,15.62,0,0,0,0,0,0,0,0,0,0,0,0
31.305,31.385,31.385,30.676,31.321,31.048,30.806,29.614,29.428,28.284,28.16,26.173,26.173,25.179,24.187,24.187,22.204,22.204,21.378,21.378,20.396,19.416,18.682,18.682,18.028,18.385,17.464,17,17,16.643,16.643,17.205,17.029,17.029,16.279,16.971,17.692,17.029,17.029,17.804,17.804,17.205,17.205,18.028,17.493,17.493,17.493,17,17.493,17.889,17.889,16.553,0,0,0,0,0,0,0,0,0,0,0,0
28.018,28.844,27.785,28.653,27.731,27.731,27.313,26.926,25.632,25.632,25.298,23.087,23.087,21.84,21.84,20.881,19.925,18.974,18.028,18.385,17.464,16.553,16.553,16.125,16.125,15.811,15,14.213,14.866,14.866,14.866,15,15,14.422,14.422,14.765,14.765,15.652,15.652,15.232,15.232,15.811,15.811,15.811,15.524,15.524,15.524,15.297,15.297,15.297,15.297,15.297,0,0,0,0,0,0,0,0,0,0,0,0
32.45,30.806,31.401,32.016,31.145,30.414,30.414,30.414,28.425,27.803,28.425,26.401,26.401,25.612,25,23.431,23.431,22.023,22.672,21.26,20.518,19.799,19.799,18.439,18.439,18.601,18.028,17,16.553,17.464,17.464,17.088,16.763,16.763,17.464,17.464,17.263,17.263,17.117,17.117,18.028,18.028,17,18,18.028,18,17.029,17.029,17.117,17.117,17.117,17.117,0,0,0,0,0,0,0,0,0,0,0,0
30.594,30.414,29.275,32.062,30.017,31.016,30.067,29.069,29.017,28.284,27.295,25.318,26.306,25.318,23.537,22.204,22.204,21.095,20.1,20.1,19.026,18,18.028,18.028,17.029,17.117,16.279,15.524,15.811,16.155,15.232,16.553,15.264,15.264,15.264,16.125,16.401,15.62,15.62,16.279,16.279,16.279,16.279,16.279,16.401,15.62,16.401,15.811,15.811,16.643,16.643,15.811,0,0,0,0,0,0,0,0,0,0,0,0
29,29,28.32,29.069,29.206,28.601,27.459,26.926,26.42,25.554,25.942,23.707,23.707,23.259,22.361,21.471,20.591,20.125,19.723,19.235,18.358,18.868,16.643,17.804,16.401,17.029,15.556,15.556,15.62,15.62,15,15.811,15.264,15.264,15.652,15.652,15.232,16.155,15.811,16.155,16.155,15.811,15.811,15.524,15.524,15.524,16.492,15.297,15.297,16.279,15.133,15.133,0,0,0,0,0,0,0,0,0,0,0,0
28.018,29.155,28.178,29.547,27.313,28.792,27.514,26.926,26.683,25,24.739,23.77,23.537,22.561,22.561,21.587,21.587,19.416,19.647,18.682,17.72,17.72,17.088,16.553,16.553,16.553,16.125,14.422,15,15,14.866,14.866,14.866,14.866,14.866,14.213,15,15,15.264,16.125,13.892,15.264,14.765,14.765,15.652,14.765,15.652,15.232,14.866,14.866,14.866,14.866,0,0,0,0,0,0,0,0,0,0,0,0
30.067,29.017,30,30.017,30.15,30.414,29.275,28.443,28.443,27.659,26.926,25.962,25,24.042,22.804,22.804,21.587,20.616,20.396,20.396,19.235,18.248,18.248,18.111,17.029,17.029,16.031,16.125,16.279,16.279,16.492,15.524,15.811,16.155,16.155,16.155,16.553,16.553,15.652,16.125,17,17.493,17.205,16.643,17.205,17.205,17.205,16.401,17.029,17.029,17.029,16.279,0,0,0,0,0,0,0,0,0,0,0,0
26.683,26.306,25.179,25.08,25.08,25.02,24,24.021,23.022,22.091,22.091,21.095,21.095,20.1,19.105,19.235,18.248,17.117,16.031,16.031,15,15,15,15.033,14.036,14.142,13.342,12.369,13.601,12.649,13,13.416,12.53,13.038,13.038,13.601,13.601,13.601,14.213,14.213,13.454,14.866,14.142,14.142,14.142,13.454,13.454,14.213,14.213,13.601,13.601,13.601,0,0,0,0,0,0,0,0,0,0,0,0
31.145,31.401,32.45,26.249,30.232,26,28.653,29.547,24.698,25.942,24.597,23.77,24.166,22.847,22.472,22.847,19.698,21.024,20.616,19.698,19.235,17.889,17,16.643,16.643,17.205,15.62,14.866,15.62,16.279,15.62,15.62,15,15.811,15.264,16.125,16.125,16.553,15.652,15.232,16.155,16.155,15.811,16.155,16.763,15.811,15.811,15.524,16.763,16.492,16.492,16.279,0,0,0,0,0,0,0,0,0,0,0,0
29.275,28.443,30.083,28.862,29.12,26.249,27.514,26.571,26.926,26.401,25.06,25.06,23.707,22.825,21.471,21.932,20.125,20.125,19.313,18.385,18.028,18.028,17.088,17.088,15.811,16.492,15.297,15.133,15.033,16,15.033,15.033,15.133,15.133,15.297,15.297,15.297,15.524,16.492,15.811,15.811,15.811,16.155,15.232,17,15.652,15.652,14.765,15.652,15.652,15.652,15.652,0,0,0,0,0,0,0,0,0,0,0,0
27.074,28,26,27.019,27.074,28.284,26.476,25.71,24.042,24.739,24.739,22.804,21.84,21.84,20.881,20.881,19.647,18.682,18.439,17.464,17.464,16.279,16.125,16.031,15.033,15,14.036,13.153,14.318,13.601,13.601,13.928,13.601,14.318,13,13.892,13.892,14.765,13.601,14.422,13.601,15,14.866,14.866,15.62,14.866,14.142,14.142,14.142,14.213,14.213,14.213,0,0,0,0,0,0,0,0,0,0,0,0
28.16,28.862,27.659,29.428,28.16,28.071,28.071,27.019,26,25,25,24.021,24.021,22.023,22.023,21.024,21.024,19.026,19,18,18.028,17.029,17.029,17.117,16.279,16.279,15.524,13.928,14.866,14.318,14.765,14.765,14.422,14.422,14.422,15,15,14.866,14.866,15.556,14.866,15.556,14.866,14.866,15.62,15.62,15.62,15,15,15.264,15.264,15.264,0,0,0,0,0,0,0,0,0,0,0,0
32.016,31.321,31.623,31.016,31.385,29.967,30.414,29.53,29.155,27.785,27.459,26.077,25.239,25.239,24.413,23.022,21.633,21.633,19.723,20.591,19.235,18.788,18.788,17.464,17.464,16.763,16.492,16.492,16.125,16.125,16.031,17.029,17,17.029,17.029,17.117,17.117,17.117,17.263,17.464,17.263,17.464,17.72,17.72,16.763,18.028,18.028,18.028,18.385,17.464,17.464,17.464,0,0,0,0,0,0,0,0,0,0,0,0
29,29.206,29.206,29.411,29.682,29.155,28.653,28.178,27.313,26.401,26,24.698,23.77,23.77,22.472,22.472,20.616,20.616,19.698,18.788,18.788,17.889,17,16.643,16.643,15.811,15.62,15.556,14.866,14.866,15,15,15.811,15.264,15.264,15.652,15.652,16.553,15.232,15.232,16.155,15.811,15.811,15.524,15.811,15.524,15.524,15.297,16.279,15.133,15.297,15.133,0,0,0,0,0,0,0,0,0,0,0,0
26.173,26.306,25.495,25.71,24.739,26.249,24.352,24.166,22.847,23.259,22.361,21.471,21.471,20.125,20.125,18.788,18.788,17.464,17.464,16.155,16.155,15.811,14.866,14.56,14.318,14.318,14.142,13.038,13,14.036,14.036,14.036,14.142,14.142,13.342,14.318,14.56,14.56,13.928,14.866,13.928,14.866,14.318,15.232,14.318,14.318,14.318,14.765,14.765,15.264,13.892,13.892,0,0,0,0,0,0,0,0,0,0,0,0
29.614,30.676,32.573,31.78,32.311,29.547,29.547,30.414,28.653,28.178,27.785,25.554,25.554,24.187,24.698,23.324,21.954,21.471,21.471,20.125,19.698,18.385,18.028,17.72,17.72,17.72,17.263,16.125,15.033,16,16.031,16.031,16.125,16.279,16.125,16.279,17.72,15.811,16.763,16.763,17.088,17.464,16.553,17.464,17.889,17.464,17,16.125,17.493,16.643,16.643,16.643,0,0,0,0,0,0,0,0,0,0,0,0
29.155,25,29.069,27.659,26.173,26.173,25.495,25.612,25.612,24.839,24.207,23.601,22.804,21.401,20.616,20.616,19.209,19.209,18.439,17.692,16.279,16.971,16.279,15.62,15,15,13.892,14.765,13.928,13.928,13.601,13.601,14.56,13.342,14.142,15.033,13.038,15,14,15,15.033,15.033,15.133,14.142,15.033,14.142,14.142,14.318,14.318,14.56,15.297,13.601,0,0,0,0,0,0,0,0,0,0,0,0
26.926,26.571,26.249,26.926,26.683,26.306,25.318,25.179,24.187,24.083,23.022,22.023,22.023,21,20.025,19.026,19.026,18.028,17.117,17.117,16.125,15.297,15.297,15.524,14.56,14.56,13,13.416,13.892,13.892,12.806,12.042,15.62,13.454,14.213,14.213,13.454,14.866,13.454,14.422,14.213,14.213,14.422,13.892,13.892,14.422,13.892,13.416,14.765,14.318,14.765,14.318,0,0,0,0,0,0,0,0,0,0,0,0
28.018,28.018,28.018,27.166,28.16,27.295,27.459,26.683,25.962,25.71,24.739,23.77,23.77,22.804,21.84,21.84,19.647,19.647,18.439,18.439,17.464,17.263,17.117,16.031,16,16,15.033,15.133,14.318,14.318,14.56,14.56,14.866,13.928,14.866,15.232,14.765,15.264,15.811,15.811,15.811,15.811,15,15,15.62,15,15.62,14.866,15.556,14.866,14.866,14.866,0,0,0,0,0,0,0,0,0,0,0,0
28.425,29,28.284,28.32,27.659,27.803,27.203,27.459,26.077,26.077,24.698,24.187,23.324,22.825,21.954,20.591,20.591,19.723,18.868,18.868,18.028,17.205,17.205,16.401,15.62,16.279,14.866,15.62,15,15.264,15.264,15.264,14.765,14.765,15.232,16.155,15.811,15.811,15.811,15.524,15.524,16.492,15.524,16.492,16.279,16.279,16.279,16.125,16.125,16.125,16.125,16.031,0,0,0,0,0,0,0,0,0,0,0,0
29.411,32.45,30.529,29.53,28.653,29.53,31.953,31.321,30.083,27.893,26.926,25.71,25,25,22.804,23.77,22.804,21.84,20.881,19.647,18.974,18.974,18.385,17.464,17.889,17.889,16.643,15.811,16.401,15.62,16.279,16.279,15.556,16.279,16.279,16.401,16.401,17.205,16.643,16.643,15.811,17.493,16.125,17,17,16.125,17,16.553,16.553,16.553,17.464,16.155,0,0,0,0,0,0,0,0,0,0,0,0
27.313,28.653,26.926,27.203,27.203,25.612,26.401,25.495,25.495,24.839,24.759,24.042,22.627,21.213,21.213,20.518,19.799,19.105,18.439,17.029,17.029,16.401,16.401,15.811,15.264,14.765,15.232,13.928,13.601,13.342,13.342,14.318,14.142,14.036,14.036,13.038,14,14.036,14.142,15.033,15.033,14.142,14.318,14.142,15.297,14.56,14.56,15.524,14.56,14.866,14.866,13.928,0,0,0,0,0,0,0,0,0,0,0,0
31.305,32.311,31.016,31.623,31.321,31.78,30.594,30.414,29.275,28.284,27.295,27.166,26.173,25.179,24.083,23.195,23.195,21.213,21.213,20.224,20.396,19.416,19.416,18.028,18.028,18.028,16.553,17,16.643,16.643,17.205,16.401,17.029,17.692,16.971,16.971,17.692,18.439,17.804,17.804,17.804,18.601,18.028,18.601,18.028,17.493,17.493,18.358,17,18.358,17.889,17,0,0,0,0,0,0,0,0,0,0,0,0
29.53,30.017,28.844,30.806,28.601,29.833,28.32,28.284,27.586,26.173,26.173,24.759,24.083,22.672,22.672,22.023,21.26,19.105,19.105,19.105,18.385,17.692,17.029,16.401,15.811,15.264,15.652,14.318,15.232,14.866,15.811,15.524,15.524,15.297,15.133,15.133,16.031,16.031,16,17,16,17,16.031,17.029,17.029,16.125,16.125,16.125,16.125,16.279,16.279,16.279,0,0,0,0,0,0,0,0,0,0,0,0
26.907,26.87,27.586,26.249,27.019,25.807,25.239,24.698,24.698,24.187,23.707,22.361,21.471,21.471,20.125,19.235,18.358,18.358,17.493,16.643,16.643,15.811,16.401,15.62,14.866,14.866,14.213,14.213,13.601,14.422,13.892,14.765,14.318,14.318,14.866,14.866,14.866,14.56,14.56,14.56,15.524,15.297,15.297,15.297,15.297,16.125,15.133,15.033,15.133,15.033,15.033,15.033,0,0,0,0,0,0,0,0,0,0,0,0
27.166,29.069,27.166,28.018,27,28.018,27.074,27.166,26.173,25.318,24.331,23.345,23.537,22.361,21.378,21.213,20.224,19.235,19.235,18.111,17.117,17.029,16.031,16,15,16.031,15.133,14.56,14.56,14.866,14.866,14.318,14.318,14.765,14.765,15.264,15.264,15.264,15,15,15,15.62,14.866,14.866,15.556,14.866,15.556,14.866,15.62,14.866,14.142,14.142,0,0,0,0,0,0,0,0,0,0,0,0
31.765,31.305,31.78,30.463,31.953,30.364,30.083,29.833,28.636,28.636,27.459,26.306,26.306,25.318,24.331,23.345,22.361,22.361,20.616,20.616,19.647,19.647,18.974,18.385,17.464,17.464,17,17.493,15.811,17.205,17.029,17.029,16.279,16.279,16.971,17.692,18.439,18.439,17.205,17.205,18.601,18.028,18.028,17.493,18.358,17.493,18.358,17.889,17.889,17.464,17.464,17.464,0,0,0,0,0,0,0,0,0,0,0,0
31.305,30.871,31.385,31.016,30.676,30.083,30.083,29.614,28.636,28.443,27.295,26.306,26.306,25.318,24.187,24.187,22.361,21.378,20.396,20.616,20.616,18.682,18.682,18.028,17.088,17.464,17,16.643,15.811,16.401,16.279,16.279,16.279,16.279,16.279,17.029,16.401,17.205,16.643,17.493,16.643,17.493,17,17,17,17,17.464,16.155,16.155,17.088,17.088,16.155,0,0,0,0,0,0,0,0,0,0,0,0
28.653,29.967,29.155,29.155,28.792,29.12,28.636,27.893,27.659,26.683,26.476,25.318,25.318,23.345,22.361,22.361,21.213,20.396,19.416,19.416,18.439,17.72,17.088,17.464,16.553,16.553,15.264,15.811,15,15.62,15.556,15.556,15.556,15.62,15.62,16.401,16.401,16.643,16.643,16.643,16.643,17,17,17,17,17,17.464,17.088,17.088,17.088,17.088,17.088,0,0,0,0,0,0,0,0,0,0,0,0
28.792,28.231,28.636,29.069,28.653,28.302,27.459,27.203,26.401,26.401,24.839,24.083,24.083,22.672,22.023,21.26,20.616,19.849,19.209,18.601,18.601,18.028,16.643,17.493,16.125,15.652,15.232,14.866,14.56,15.524,15.297,15.297,15.133,15.033,16.031,16.031,16,16,16.031,16.031,16.031,16.125,16.125,16.125,16.279,16.279,16.279,15.297,15.297,15.297,15.297,15.524,0,0,0,0,0,0,0,0,0,0,0,0
30.232,30.61,29.833,30.414,30.414,30.414,29.069,28.425,27.203,27.019,26.401,25,24.207,23.601,23.022,22.204,21.633,20,20.616,19.209,18.439,17.692,17.692,17.692,16.401,16.401,15.811,15.264,15.652,16.553,16.155,16.155,15.811,16.763,15.524,16.492,17.263,17.263,17.117,16.125,17.117,17.117,17,18.111,17.029,17,17.029,17.029,17.029,17.117,17.117,17.117,0,0,0,0,0,0,0,0,0,0,0,0
28.302,26.42,27.313,27.313,27.203,26.571,26.571,26.249,24.739,24.515,24.515,23.345,22.361,21.378,21.378,20.224,19.416,18.682,17.464,17.464,17.464,16.763,15.811,16.155,15.232,15.232,14.765,14.422,14.213,12.806,13.454,14.213,14.866,14.213,14.142,14.866,15,15.811,15.62,16.643,14.422,15.264,14.318,14.422,14.318,13.892,15.652,15.232,15.232,13.928,14.318,13.928,0,0,0,0,0,0,0,0,0,0,0,0
31.305,31.78,31.385,31.953,31.321,31.048,29.833,29.614,29.614,28.443,27.295,26.306,26.306,25.318,24.187,23.195,22.204,22.361,20.396,20.616,19.647,18.682,18.974,18.028,17.464,17.464,17,16.643,15.811,17.205,17.029,17.029,16.971,16.971,16.971,17.692,17.804,17.205,17.205,18.028,18.028,18.028,17.493,17.493,17.889,17.493,17.889,17.464,17.464,17.464,17.464,17.088,0,0,0,0,0,0,0,0,0,0,0,0
29.12,28.16,27.857,27.857,27.313,27.731,27.295,26.926,26.077,26.077,25.239,24.413,23.022,22.204,21.401,21.401,20.809,19.416,19.416,18.028,18.028,17.493,17.493,16.553,15.232,16.155,14.866,15.524,14.318,15.297,15.297,15.133,15.033,15.033,14,15.033,16.031,16.031,15.133,15.133,16.125,16.125,15.133,15.133,15.297,15.297,15.297,15.297,15.524,15.524,15.524,15.524,0,0,0,0,0,0,0,0,0,0,0,0
31.401,31.401,28.636,29.682,31.765,30.414,29.547,29.547,27.857,26.571,26.571,25.298,24.352,24.042,23.087,23.087,21.19,20.248,19.313,19.313,18.788,17.889,17.464,17.493,16.643,16.643,15.62,16.279,15.556,15.556,16.401,16.401,16.643,16.643,16.643,16.643,17,17,16.553,17.464,17.464,17.464,17.088,17.088,17.088,16.763,17.088,16.492,17.464,17.464,17.464,16.279,0,0,0,0,0,0,0,0,0,0,0,0
25.807,26.926,25.942,26.833,27.313,26.401,24.352,25.298,25,24.042,23.77,22.561,21.587,21.587,19.647,19.416,18.439,18.439,17.72,16.763,16.763,14.866,15.232,14.318,14.318,13.892,13.601,12.806,13.454,13.454,12.728,13.454,13.454,12.806,13.601,14.422,13.892,13.892,14.318,14.318,14.318,14.318,14.318,13.928,14.318,13.928,14.866,13.601,14.56,14.318,14.318,14.318,0,0,0,0,0,0,0,0,0,0,0,0
31.016,31.385,29.967,31.765,30.017,30.529,30.232,30,29.206,27.803,27.019,26.249,24.839,24.839,23.431,23.431,22.023,20.616,20.616,19.416,19.416,18.868,18.028,17.889,17,17.464,16.763,16.763,16.492,16.279,17.263,16.031,17.029,17,16,17.029,17.029,17.117,16.279,17.263,17.464,18.439,17.464,17.464,16.763,17.72,17.72,17.088,17.088,17.464,17.088,17.464,0,0,0,0,0,0,0,0,0,0,0,0
26.87,26.907,27.019,27.803,27.203,26.077,25.239,26.42,24.597,24.187,23.259,23.259,22.361,22.361,21.024,19.698,19.698,18.788,17.889,16.553,17,16.125,15.264,15,15,15,14.142,13.454,14.213,13.454,13.601,13.601,13.892,13.892,14.318,13.928,14.318,13.928,14.56,14.56,14.56,14.56,14.318,14.318,15.297,14.318,15.297,14.318,14.142,14.036,14.142,14.036,0,0,0,0,0,0,0,0,0,0,0,0
30.067,29.155,29.275,29.428,29.614,28.862,28.46,27.514,27.857,26.571,25.632,24.698,24.698,23.77,22.847,22.472,20.616,20.248,18.974,18.974,18.682,17.72,17.464,17.117,16.125,16.031,16,15.033,15.133,15.133,15.524,16.492,15.524,15.811,16.155,16.553,15.652,16.125,16.125,16.125,16.643,16.643,16.643,15.811,16.401,16.401,16.401,17.029,17.029,16.971,16.279,16.279,0,0,0,0,0,0,0,0,0,0,0,0
32.573,32.016,31.78,32.558,31.401,31.145,30.067,30.017,29.017,29,28.018,27.074,26.019,25.02,25.02,24.021,23,22,21,21.024,20.025,19.105,19.105,18.248,17.263,17.464,16.763,17.088,16.553,17,17,17.493,16.643,17.205,17.029,17.692,17.692,17.692,17.692,18.385,17.692,18.439,17.804,17.692,17.804,17.804,18.601,17.493,18.028,18.028,18.028,17.493,0,0,0,0,0,0,0,0,0,0,0,0
27.514,29.428,29.833,27.459,28.443,28.16,25.08,27.019,26,26,25,24.021,24.021,23.022,22.023,21.024,20,20,19,18.028,18.028,17.029,17.117,16.279,16.279,15.524,14.866,13.928,14.318,14.765,14.765,15.264,14.422,15,14.866,14.866,15.556,15.556,14.866,15.62,15.62,15.62,15,15,15.811,15.811,15.811,15.264,15.264,15.652,15.652,14.765,0,0,0,0,0,0,0,0,0,0,0,0
30.232,30,30,30.48,29.732,29.698,29,29.069,27.659,26.401,25.807,25.239,23.854,23.854,23.022,22.204,20.809,19.416,20,19.209,18.439,17.692,17.029,16.279,15.556,15.62,16.401,15.264,14.765,15.652,15.232,14.866,15.811,15.811,15.524,16.492,16.492,16.279,15.297,16.125,16.125,17.029,16.031,17.029,17,16,17,16.031,16,16,17,16.031,0,0,0,0,0,0,0,0,0,0,0,0
29.833,32.558,30.414,31.113,30.48,31.241,29.833,30,29.411,28.018,26.926,26.926,25.554,25.554,24.187,23.324,22.472,21.095,21.095,20.248,19.416,18.601,17.804,17.804,17.692,16.971,17.029,16.401,16.401,15.811,16.125,16.125,16.553,16.553,16.155,16.155,15.811,16.763,16.492,17.464,16.492,17.464,16.279,17.263,17.263,16.279,17.117,17.117,17.029,17.029,17.117,17.029,0,0,0,0,0,0,0,0,0,0,0,0
33.015,32.388,31.257,34.059,29.275,30.806,29.614,30.806,28.16,26.926,28.16,26.249,25.298,25,25.298,23.087,23.087,21.84,21.84,20.616,20.396,19.235,18.111,18.111,18.028,17,17.029,16.279,17.263,16.492,16.763,16.763,17.088,17.088,16.553,17,17,17.493,17.493,18.028,17.205,18.601,17.804,17.804,17.692,17.692,17.692,17.692,16.971,17.692,17.692,17.692,0,0,0,0,0,0,0,0,0,0,0,0
25.612,26.249,24.759,25.456,24.083,25.612,25,24.207,23.022,23.022,22.204,21.095,21.095,20.248,19.723,18.868,18.868,18.028,17.205,17.205,16.401,15.62,15.62,14.866,14.142,14.866,13.601,13.601,13.601,13.038,13.892,13.416,13.416,13,13.928,13.928,14.56,14.56,14.318,14.318,14.318,14.142,14.036,14.142,14.036,14.036,14.036,14.036,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
27.074,27.166,27.295,27.459,26.683,26.926,26.249,25.632,24.698,24.698,24.166,23.259,22.361,21.024,21.024,19.698,18.788,18.385,17.464,17.088,17.088,15.811,15.811,15.524,14.318,14.142,14.036,14,14.036,14.036,14.142,14.318,14.318,14.318,14.56,14.56,14.56,14.866,13.928,15.232,15.232,15.652,14.765,14.765,14.765,15.264,15.264,14.422,15.264,14.422,15.264,14.422,0,0,0,0,0,0,0,0,0,0,0,0
28.018,29,28.018,28.071,28.16,27.295,27.295,26.476,25.71,25.495,24.739,23.77,23.087,21.84,21.84,20.616,19.647,19.416,18.439,18.248,18.248,17.117,17.117,16.031,16,16,15.133,15.297,15.297,14.56,14.866,14.866,15.232,15.232,15.652,15.652,16.125,15.264,15.264,15.811,15.811,15.811,16.401,16.401,15.62,15.62,16.279,15.556,16.279,16.279,15.556,15.556,0,0,0,0,0,0,0,0,0,0,0,0
26.476,28.071,26.173,27,26.019,26.077,25.08,26.173,25.318,25.179,23.345,23.345,22.361,22.361,21.378,19.647,18.439,18.248,17.263,17.263,17.029,16.031,16.031,15,15.033,15.133,14.318,13.342,13.601,13.601,13.928,13.928,14.318,13.892,14.765,14.422,14.422,15,15,15,15,15.62,14.866,14.866,15.62,14.866,14.866,14.866,14.866,15.62,15.62,15.62,0,0,0,0,0,0,0,0,0,0,0,0
